30212	-
140651	0.546
140499	-0.902
140503	-1.08
83380	-
33396	8.21
33395	8.21
33394	8.21
33393	8.21
33392	8.21
33391	8.21
33390	8.21
33389	8.21
33388	8.21
33387	8.21
27214	-1.07
33386	8.21
33385	8.21
33337	8.21
33381	8.21
33380	8.21
33379	8.21
49648	2.25
33377	8.21
33376	8.21
33375	8.21
33374	8.21
33373	8.21
33372	8.21
49828	-0.641
33369	8.21
52627	-1.06
33336	8.21
52637	-1.06
32999	8.93
33397	8.21
33382	8.21
52622	-1.06
33331	8.21
52635	-1.06
33330	8.21
33368	-
29287	-
30512	-
28694	2.75
33364	8.21
33363	8.21
28112	-
33361	-
142649	-
49666	3.62
33359	8.21
27638	-
33357	-
30687	0.771
30682	0.771
52623	-1.06
18248	-
33355	-
49882	-0.308
33371	8.21
33353	8.21
18291	-
33351	-
52462	-
27998	-
52633	-1.06
28685	-3.29
50076	8.18
28073	-
33349	-
33348	8.21
52460	-
33344	8.21
27698	-
33346	-
33343	8.21
33342	8.21
33341	8.21
33517	-
25195	0.905
52620	-1.06
52619	-1.06
22977	2.58
82623	-
27363	-
30415	3.04
52636	-1.06
52631	-1.06
24859	-
36940	1.95
36939	1.95
24061	4.78
23116	-0.79
52743	-1.89
22927	1.84
37369	-0.173
37368	-0.173
37367	-0.173
37366	-0.173
37365	-0.173
37364	-0.173
37363	-0.173
37362	-0.173
37361	-0.173
37360	-0.173
37359	-0.173
37358	-0.173
37357	-0.173
37356	-0.173
37355	-0.173
37354	-0.173
37353	-0.173
37352	-0.173
37351	-0.173
37350	-0.173
37348	-0.173
37347	-0.173
37346	-0.173
37345	-0.173
37344	-0.173
37343	-0.173
37342	-0.173
37341	-0.173
37340	-0.173
33313	-
52452	-
30452	-
52457	-
27568	-2.26
37985	-
37984	-
37983	-
37982	-
37981	-
37980	-
37979	-
26833	-
36933	-
36932	-
33819	-
33818	-
33815	-
25805	-
33301	-
30513	-1.3
27563	2.2
37973	2.22
37972	2.22
37971	2.22
28659	2.22
25016	-
52235	4.93
52234	4.93
52233	4.93
52232	4.93
52231	4.93
52230	4.93
27007	-
52758	-
30441	-
37978	-2.21
37977	-2.21
37976	-2.21
37975	-2.21
37974	-2.21
27573	-2.21
36927	-0.849
36928	-0.849
36931	-0.849
36929	-0.849
36930	-0.849
27594	-0.849
37805	-1.44
37804	-1.44
37803	-1.44
37802	-1.44
30440	1.38
30430	1.38
49631	4.11
37970	0.526
37969	0.526
37968	0.526
28984	0.308
77014	4.48
52451	4.01
27560	4.01
33325	8.21
32594	-2.97
33324	8.21
30501	-0.835
52763	2.81
25107	-
22984	2.58
33323	8.21
30514	-1.3
52459	-
33322	8.21
52621	-1.06
52458	-
30145	-
52634	-1.06
26708	-
52632	-1.06
26216	-
142163	-
85535	-
134039	-
85536	-
138803	-
137997	-
138054	-
133359	-
133042	-
133041	-
133045	-
90783	-
85339	-
82834	-
82833	-
144550	-
82831	-
82743	-
78599	-
144022	-
144021	-
142777	-
142776	-
141856	-
141768	-
141769	-
140284	-
139095	-
139519	-
139518	-
139097	-
140369	-
140169	-
140168	-
143819	-
140664	-
139321	-
139127	-
139126	-
138443	-
138442	-
138385	-
136763	-
136761	-
136717	-
136714	-
78525	-
90782	-
90602	-
85224	-
78499	-
78501	-
78503	-
78526	-
61975	-1.34
61926	-
136897	-
90596	-
87831	-
87830	-
87828	-
17427	-
138348	-
83586	-
78846	-
138620	-
138622	-
138175	-
143517	-
132570	-
84108	-
84106	-
84104	-
84103	-
143074	-
142800	-
142473	-
142472	-
142260	-
142259	-
142238	-
142237	-
142236	-
142234	-
142233	-
141052	-
140529	-
140456	-
140455	-
140454	-
140229	-
140221	-
140219	-
138623	-
138652	-
138651	-
138611	-
138414	-
138411	-
138407	-
138405	-
138321	-
137999	-
137996	-
137998	-
136910	-
133417	-
133415	-
133301	-
133300	-
136908	-
