30212	-
140651	2.02
140499	0.04
140503	0.248
83380	-
33396	6.95
33395	6.95
33394	6.95
33393	6.95
33392	6.95
33391	6.95
33390	6.95
33389	6.95
33388	6.95
33387	6.95
27214	0.23
33386	6.95
33385	6.95
33337	6.95
33381	6.95
33380	6.95
33379	6.95
49648	2.17
33377	6.95
33376	6.95
33375	6.95
33374	6.95
33373	6.95
33372	6.95
49828	-0.279
33369	6.95
52627	3.4
33336	6.95
52637	3.4
32999	10.9
33397	6.95
33382	6.95
52622	3.4
33331	6.95
52635	3.4
33330	6.95
33368	-
29287	-
30512	-
28694	4.05
33364	6.95
33363	6.95
28112	-
33361	-
142649	-
49666	4.89
33359	6.95
27638	-
33357	-
30687	0.431
30682	0.431
52623	3.4
18248	-
33355	-
49882	-0.449
33371	6.95
33353	6.95
18291	-
33351	-
52462	-
27998	-
52633	3.4
28685	0.142
50076	10.1
28073	-
33349	-
33348	6.95
52460	-
33344	6.95
27698	-
33346	-
33343	6.95
33342	6.95
33341	6.95
33517	-
25195	0.921
52620	3.4
52619	3.4
22977	2.43
82623	-
27363	-
30415	2.82
52636	3.4
52631	3.4
24859	-
36940	1.72
36939	1.72
24061	4.38
23116	1.65
52743	-0.281
22927	3.09
37369	-0.607
37368	-0.607
37367	-0.607
37366	-0.607
37365	-0.607
37364	-0.607
37363	-0.607
37362	-0.607
37361	-0.607
37360	-0.607
37359	-0.607
37358	-0.607
37357	-0.607
37356	-0.607
37355	-0.607
37354	-0.607
37353	-0.607
37352	-0.607
37351	-0.607
37350	-0.607
37348	-0.607
37347	-0.607
37346	-0.607
37345	-0.607
37344	-0.607
37343	-0.607
37342	-0.607
37341	-0.607
37340	-0.607
33313	-
52452	-
30452	-
52457	-
27568	-0.122
37985	-
37984	-
37983	-
37982	-
37981	-
37980	-
37979	-
26833	-
36933	-
36932	-
33819	-
33818	-
33815	-
25805	-
33301	-
30513	0.704
27563	3.02
37973	2.49
37972	2.49
37971	2.49
28659	2.49
25016	-
52235	4.12
52234	4.12
52233	4.12
52232	4.12
52231	4.12
52230	4.12
27007	-
52758	-
30441	-
37978	0.278
37977	0.278
37976	0.278
37975	0.278
37974	0.278
27573	0.278
36927	0.0534
36928	0.0534
36931	0.0534
36929	0.0534
36930	0.0534
27594	0.0534
37805	0.928
37804	0.928
37803	0.928
37802	0.928
30440	1.34
30430	1.34
49631	5.87
37970	0.451
37969	0.451
37968	0.451
28984	-0.535
77014	5.69
52451	4.45
27560	4.45
33325	6.95
32594	0.565
33324	6.95
30501	-0.02
52763	3.26
25107	-
22984	2.43
33323	6.95
30514	0.704
52459	-
33322	6.95
52621	3.4
52458	-
30145	-
52634	3.4
26708	-
52632	3.4
26216	-
142163	-
85535	-
134039	-
85536	-
138803	-
137997	-
138054	-
133359	-
133042	-
133041	-
133045	-
90783	-
85339	-
82834	-
82833	-
144550	-
82831	-
82743	-
78599	-
144022	-
144021	-
142777	-
142776	-
141856	-
141768	-
141769	-
